"id","user_id","created_at","state","amount"
199056,164276,"2020-04-26","successful",231.950177
199258,730115,"2020-04-26","successful",239.510276
202623,933234,"2020-04-26","successful",714.1538423
206435,359244,"2020-04-26","successful",2102.476351
207011,634733,"2020-04-26","successful",306.3464129
207863,29545,"2020-04-26","successful",714.1044392
209697,937444,"2020-04-26","successful",484.3698153
209780,194917,"2020-04-26","successful",155.6764018
210057,58839,"2020-04-26","successful",317.8630144
211706,528723,"2020-04-26","successful",285.1156548
212519,604345,"2020-04-26","successful",347.266519
213602,190250,"2020-04-26","successful",131.9537855
213640,717071,"2020-04-26","successful",503.444991
217646,899520,"2020-04-26","successful",302.0462361
217960,706821,"2020-04-26","successful",573.4740138
180702,192804,"2020-04-27","successful",1649.277356
180977,734443,"2020-04-27","successful",574.7698694
183856,845688,"2020-04-27","successful",200.5671534
189325,104763,"2020-04-27","successful",1149.912363
189850,906895,"2020-04-27","successful",787.769939
191012,847231,"2020-04-27","successful",99.01763085
192158,890962,"2020-04-27","successful",421.57937
192238,824790,"2020-04-27","successful",464.7041633
192497,903301,"2020-04-27","successful",946.7942825
193382,457354,"2020-04-27","successful",232.5783722
194530,824790,"2020-04-27","successful",423.4381457
196239,204706,"2020-04-27","successful",919.3864383
196304,781234,"2020-04-27","successful",121.644775
196978,160478,"2020-04-27","successful",196.1030389
197052,108865,"2020-04-27","successful",589.1705837
197127,926501,"2020-04-27","successful",649.6852397
197810,189343,"2020-04-27","successful",86.9927204
198517,204922,"2020-04-27","successful",262.4593137
199187,748363,"2020-04-27","successful",959.605081
199259,730115,"2020-04-27","successful",327.5914959
199648,191875,"2020-04-27","successful",1023.50921
201670,937300,"2020-04-27","successful",926.223381
202136,560094,"2020-04-27","successful",1137.298585
202351,939735,"2020-04-27","successful",380.3371118
206991,168378,"2020-04-27","successful",427.0116018
207121,612299,"2020-04-27","successful",496.2029214
207274,805334,"2020-04-27","successful",306.617987
208887,189215,"2020-04-27","successful",1387.828287
211343,567490,"2020-04-27","successful",382.7462436
212336,925876,"2020-04-27","successful",360.4816215
213755,976280,"2020-04-27","successful",472.4125956
214906,983922,"2020-04-27","successful",1066.763165
214996,475919,"2020-04-27","successful",734.3214357
216823,326823,"2020-04-27","successful",772.1749648
186961,885001,"2020-04-28","successful",402.087827
189027,733459,"2020-04-28","successful",509.5942622
190143,424416,"2020-04-28","successful",733.1876621
191158,910337,"2020-04-28","successful",1329.00349
192023,790484,"2020-04-28","successful",634.5656037
193182,903301,"2020-04-28","successful",457.9532183
193660,761133,"2020-04-28","successful",571.5756443
198335,145901,"2020-04-28","successful",1076.394917
198416,845060,"2020-04-28","successful",1204.815367
198499,690243,"2020-04-28","successful",210.4415665
198860,714860,"2020-04-28","successful",401.1799435
199506,165952,"2020-04-28","successful",496.4355532
199522,340406,"2020-04-28","successful",1265.695576
199981,175124,"2020-04-28","successful",444.3050519
200031,340406,"2020-04-28","successful",285.4525255
201498,919289,"2020-04-28","successful",620.0359272
201536,936986,"2020-04-28","successful",176.6402662
202331,482717,"2020-04-28","successful",245.3081416
203321,406322,"2020-04-28","successful",329.9658334
204029,35629,"2020-04-28","successful",321.708849
206128,630968,"2020-04-28","successful",331.0509953
206404,946196,"2020-04-28","successful",288.9876033
206569,946196,"2020-04-28","successful",186.7181503
207511,699686,"2020-04-28","successful",355.7072157
208335,946196,"2020-04-28","successful",442.4809276
208583,501321,"2020-04-28","successful",462.8550179
209956,195599,"2020-04-28","successful",299.3317395
210091,546473,"2020-04-28","successful",450.5164441
214673,983649,"2020-04-28","successful",708.2868569
215129,255812,"2020-04-28","successful",1033.028222
215669,169134,"2020-04-28","successful",848.7430592
217923,936661,"2020-04-28","successful",477.7169606
181413,751072,"2020-04-29","successful",310.0897659
183951,582868,"2020-04-29","successful",373.0518477
184725,750206,"2020-04-29","successful",1035.896825
185999,299898,"2020-04-29","successful",914.5563314
186506,898619,"2020-04-29","successful",3026.085678
187319,114925,"2020-04-29","successful",151.3244413
187785,901723,"2020-04-29","successful",633.6645703
188922,478360,"2020-04-29","successful",589.7093274
191945,108865,"2020-04-29","successful",345.9743373
192091,406322,"2020-04-29","canceled",509.7798355
193433,714099,"2020-04-29","successful",375.3409481
193719,916184,"2020-04-29","successful",1715.101769
193874,122584,"2020-04-29","successful",507.6072637
194664,339505,"2020-04-29","successful",582.8234669
197176,299898,"2020-04-29","successful",954.9463554
197220,110473,"2020-04-29","successful",403.590783
199942,172817,"2020-04-29","successful",1050.751387
201183,936028,"2020-04-29","canceled",768.6634854
201194,720873,"2020-04-29","successful",474.4729607
201696,937526,"2020-04-29","successful",664.4948965
202130,560094,"2020-04-29","successful",683.017513
203729,281474,"2020-04-29","successful",774.5879193
204561,189079,"2020-04-29","successful",1037.059448
206729,421524,"2020-04-29","successful",152.4898288
210268,966479,"2020-04-29","successful",287.7180433
210347,962081,"2020-04-29","successful",770.7032464
210363,104747,"2020-04-29","successful",160.1409811
211055,46634,"2020-04-29","successful",704.3943351
211291,934281,"2020-04-29","successful",224.584095
211536,972205,"2020-04-29","successful",600.3386181
212014,943789,"2020-04-29","successful",586.214844
212650,189079,"2020-04-29","canceled",146.1908598
213225,253586,"2020-04-29","successful",940.5083754
217942,108865,"2020-04-29","successful",1131.54769
218286,717652,"2020-04-29","successful",429.5227725
180849,883329,"2020-04-30","successful",226.8597704
183547,186537,"2020-04-30","successful",460.5397012
183738,890874,"2020-04-30","successful",257.0399121
186299,423335,"2020-04-30","successful",499.835429
189170,904876,"2020-04-30","successful",265.6439745
189379,905420,"2020-04-30","successful",147.7554954
190132,424416,"2020-04-30","successful",207.3366703
191574,910357,"2020-04-30","canceled",600.9184927
192493,913039,"2020-04-30","successful",342.6996827
193864,122584,"2020-04-30","successful",442.6851108
194387,255812,"2020-04-30","successful",741.4428588
195691,918088,"2020-04-30","successful",1928.651954
198075,193900,"2020-04-30","successful",213.4302296
198328,699686,"2020-04-30","successful",791.7045619
200035,340406,"2020-04-30","successful",374.1549673
202227,906895,"2020-04-30","successful",731.1547926
202745,226370,"2020-04-30","successful",496.0139442
204084,939550,"2020-04-30","successful",443.9604691
206438,359244,"2020-04-30","successful",564.1330699
208608,612299,"2020-04-30","successful",1182.45728
208916,52965,"2020-04-30","successful",411.3783654
209212,961629,"2020-04-30","successful",272.4375533
210871,968724,"2020-04-30","successful",452.4031334
212139,950923,"2020-04-30","successful",381.8430595
212763,950923,"2020-04-30","successful",507.123874
216747,188511,"2020-04-30","successful",530.7739857
259980,1082352,"2020-05-01","canceled",549.6204803
260643,232154,"2020-05-01","successful",117.1920635
263446,14520,"2020-05-01","successful",257.2357589
264339,165137,"2020-05-01","successful",612.6889724
270910,1110803,"2020-05-01","successful",131.3359609
285389,713085,"2020-05-01","successful",202.9561737
289619,1137275,"2020-05-01","successful",856.1369744
291103,341456,"2020-05-01","successful",1556.287749
292524,766224,"2020-05-01","successful",913.4592907
292799,182904,"2020-05-01","successful",471.5862945
294505,179047,"2020-05-01","successful",601.5054271
295358,189233,"2020-05-01","successful",1876.847948
296563,1146445,"2020-05-01","successful",157.7391175
296724,1137216,"2020-05-01","successful",380.4648749
325494,21407,"2020-05-01","successful",437.670882
325755,715980,"2020-05-01","successful",918.7560433
326840,705576,"2020-05-01","successful",411.251848
328709,1182833,"2020-05-01","successful",690.8181643
333249,1104213,"2020-05-01","successful",670.6340099
333309,773373,"2020-05-01","canceled",482.8899091
335797,46634,"2020-05-01","successful",579.3802473
337447,230936,"2020-05-01","successful",1099.824819
338370,1267697,"2020-05-01","successful",662.3409455
338617,745875,"2020-05-01","successful",456.9408143
342226,947590,"2020-05-01","successful",178.4830149
344146,1286807,"2020-05-01","successful",458.1267899
344711,946277,"2020-05-01","successful",652.9112392
346732,218942,"2020-05-01","successful",212.5403687
259845,423026,"2020-05-02","successful",383.8410855
261512,212309,"2020-05-02","successful",845.598606
263157,1099534,"2020-05-02","successful",608.8345012
264959,580556,"2020-05-02","successful",1010.756235
265226,580556,"2020-05-02","successful",409.2124818
265243,1104772,"2020-05-02","successful",127.568906
265283,1104879,"2020-05-02","successful",146.4419233
266646,186108,"2020-05-02","successful",561.3621793
270566,256414,"2020-05-02","successful",506.091629
272725,583200,"2020-05-02","successful",699.6691211
275670,768113,"2020-05-02","successful",228.2503152
281857,907713,"2020-05-02","successful",250.1764584
283678,1128920,"2020-05-02","successful",516.9158343
287517,1134612,"2020-05-02","successful",257.6278285
288152,132315,"2020-05-02","successful",545.21003
289549,1119026,"2020-05-02","successful",499.3086169
296357,1146019,"2020-05-02","successful",275.175092
319187,1162793,"2020-05-02","successful",252.9604279
319264,31709,"2020-05-02","successful",735.8812415
321062,1184284,"2020-05-02","successful",374.570053
323549,537146,"2020-05-02","successful",406.084131
324578,197550,"2020-05-02","canceled",134.2007212
330748,1183519,"2020-05-02","successful",233.7025207
331701,1238771,"2020-05-02","successful",343.0991898
331714,602234,"2020-05-02","successful",92.22101537
333047,1184682,"2020-05-02","successful",923.1101674
333131,1138497,"2020-05-02","successful",267.1263642
333256,174327,"2020-05-02","successful",315.035557
336983,1260693,"2020-05-02","successful",302.8787108
337079,218942,"2020-05-02","successful",157.6881108
337759,1013476,"2020-05-02","successful",799.5425518
337761,1193933,"2020-05-02","successful",471.3212042
339379,1080360,"2020-05-02","successful",422.580084
339552,32791,"2020-05-02","successful",425.1758887
341883,1194906,"2020-05-02","successful",1665.132757
259483,952427,"2020-05-03","successful",330.816615
260431,711820,"2020-05-03","successful",733.5859366
273644,996817,"2020-05-03","successful",407.8263882
277889,116374,"2020-05-03","successful",298.3687761
278788,502896,"2020-05-03","successful",1346.342396
279052,753109,"2020-05-03","successful",839.6730723
283562,1128566,"2020-05-03","successful",744.725785
285190,1130803,"2020-05-03","canceled",463.3166665
286857,1133481,"2020-05-03","successful",415.0748505
287092,1133904,"2020-05-03","successful",605.0973175
288412,192433,"2020-05-03","successful",783.5166546
290325,1138530,"2020-05-03","successful",835.9585356
293802,208543,"2020-05-03","successful",322.8852952
318467,720141,"2020-05-03","successful",243.6444831
319929,199029,"2020-05-03","successful",352.3718177
320952,1181909,"2020-05-03","successful",666.507761
327557,1213812,"2020-05-03","successful",853.3308568
330016,972086,"2020-05-03","successful",98.88390359
334030,898443,"2020-05-03","successful",619.6028513
334675,1248684,"2020-05-03","successful",307.7093551
336879,945143,"2020-05-03","canceled",158.6781647
337113,202523,"2020-05-03","successful",738.2571498
346656,1284767,"2020-05-03","successful",370.1353025
347238,707079,"2020-05-03","successful",200.2644031
258003,255812,"2020-05-04","successful",188.2316004
259754,957801,"2020-05-04","successful",736.8286802
260476,1096005,"2020-05-04","successful",336.8783123
264976,580556,"2020-05-04","successful",286.0949179
265764,638876,"2020-05-04","successful",1042.443685
267020,1106838,"2020-05-04","successful",1127.53487
267436,576802,"2020-05-04","successful",774.3245205
267628,1106420,"2020-05-04","successful",1238.739646
269690,732560,"2020-05-04","successful",781.2821878
269903,97086,"2020-05-04","successful",322.8708
271534,1088058,"2020-05-04","successful",261.8081683
273837,194038,"2020-05-04","successful",221.7745659
276833,1095084,"2020-05-04","successful",201.5998314
282618,361525,"2020-05-04","successful",434.052636
283980,1129298,"2020-05-04","successful",153.0345539
285679,252675,"2020-05-04","successful",709.1593385
288362,24640,"2020-05-04","successful",241.3004582
319508,1161846,"2020-05-04","successful",645.8204753
319725,169439,"2020-05-04","successful",406.0044295
327196,1218044,"2020-05-04","successful",444.1490123
332815,258539,"2020-05-04","successful",413.445519
334852,898443,"2020-05-04","successful",190.2953518
336179,201890,"2020-05-04","successful",246.2879385
337613,1178063,"2020-05-04","successful",1117.721432
339785,1256113,"2020-05-04","successful",584.8413313
341309,1096005,"2020-05-04","successful",839.415266
342274,1275212,"2020-05-04","successful",325.6186776
344797,371317,"2020-05-04","successful",327.3988811
347335,183842,"2020-05-04","successful",348.0177813
258819,638876,"2020-05-05","successful",428.3985741
263085,217068,"2020-05-05","successful",532.7817144
263418,1099534,"2020-05-05","successful",1559.707446
264195,501321,"2020-05-05","successful",573.0670524
264484,174000,"2020-05-05","successful",468.5137528
265241,174327,"2020-05-05","successful",370.3174981
265772,638876,"2020-05-05","successful",387.7066277
274179,590590,"2020-05-05","successful",1007.718753
277017,1106420,"2020-05-05","successful",299.8297505
279746,1122397,"2020-05-05","successful",195.3590559
282317,695438,"2020-05-05","successful",496.3662631
283862,167937,"2020-05-05","successful",521.168235
287678,800989,"2020-05-05","canceled",282.2270513
289654,771657,"2020-05-05","successful",236.3344719
292465,359244,"2020-05-05","successful",259.3914888
293734,194165,"2020-05-05","successful",1103.792192
294866,716464,"2020-05-05","successful",901.1866875
295352,115069,"2020-05-05","successful",950.7044507
318307,1128213,"2020-05-05","successful",66.77418864
322176,722099,"2020-05-05","successful",916.4995387
322802,1181756,"2020-05-05","successful",597.8016687
323604,1202071,"2020-05-05","successful",263.702926
326639,549329,"2020-05-05","successful",135.2592148
327071,760218,"2020-05-05","successful",510.3325115
334741,1250408,"2020-05-05","successful",358.9681802
334742,1250408,"2020-05-05","successful",464.6058445
335482,1243397,"2020-05-05","successful",771.0087743
337263,778122,"2020-05-05","successful",210.4574249
337821,705031,"2020-05-05","successful",247.0840681
338894,51963,"2020-05-05","canceled",433.5168074
338927,268882,"2020-05-05","successful",792.9518759
339420,1244487,"2020-05-05","successful",1422.254061
341752,1259773,"2020-05-05","successful",388.0401515
345323,1262013,"2020-05-05","successful",262.4806321
345562,358152,"2020-05-05","successful",439.8116067
347215,1311493,"2020-05-05","successful",842.9308515
264961,580556,"2020-05-06","successful",959.7586349
264965,580556,"2020-05-06","successful",700.0452491
267576,544931,"2020-05-06","successful",835.4852041
270411,732560,"2020-05-06","successful",615.7397351
271077,676261,"2020-05-06","successful",885.2533446
272117,740192,"2020-05-06","successful",291.1570069
272285,1106420,"2020-05-06","successful",272.9419059
275618,983624,"2020-05-06","successful",661.9717207
279091,688779,"2020-05-06","successful",862.902527
279430,910362,"2020-05-06","successful",468.5909414
285594,735002,"2020-05-06","successful",389.6228133
288418,1050122,"2020-05-06","successful",425.0242836
290253,1005110,"2020-05-06","successful",120.7298828
291619,152948,"2020-05-06","successful",1434.519802
292755,718383,"2020-05-06","successful",419.4299258
318026,1179263,"2020-05-06","successful",940.4372021
318233,1176168,"2020-05-06","successful",629.4139347
318563,1182591,"2020-05-06","successful",437.537282
320133,746626,"2020-05-06","successful",372.1540236
320541,1165509,"2020-05-06","successful",666.3137398
325535,1183761,"2020-05-06","successful",313.3251435
328225,1218184,"2020-05-06","successful",200.8094815
330660,699686,"2020-05-06","successful",214.8168942
331081,723511,"2020-05-06","successful",201.6766748
333718,1141301,"2020-05-06","successful",1321.819062
334268,1248207,"2020-05-06","successful",66.93874051
334438,1249028,"2020-05-06","successful",1207.207573
335134,1080360,"2020-05-06","canceled",910.1990361
337194,652674,"2020-05-06","successful",274.4336361
337255,1262362,"2020-05-06","successful",399.330207
342550,1247059,"2020-05-06","successful",580.0989641
347234,707079,"2020-05-06","successful",383.0137868
258404,257244,"2020-05-07","successful",632.3061692
259758,738685,"2020-05-07","successful",401.9335242
260265,751135,"2020-05-07","successful",339.0336033
262645,741676,"2020-05-07","successful",362.375248
264925,194814,"2020-05-07","successful",331.9129802
265844,979815,"2020-05-07","successful",279.8575808
268963,1109407,"2020-05-07","successful",560.5723844
270943,1110803,"2020-05-07","successful",955.1515689
273313,723001,"2020-05-07","successful",201.7427683
280184,1123189,"2020-05-07","successful",324.3991131
284469,1124323,"2020-05-07","successful",442.0957666
288202,191673,"2020-05-07","successful",623.8217898
291203,725673,"2020-05-07","successful",202.1929158
295281,104754,"2020-05-07","successful",428.1686441
295282,193003,"2020-05-07","successful",361.7692047
296495,193003,"2020-05-07","successful",936.6765935
318254,824350,"2020-05-07","successful",327.6651556
320357,1175731,"2020-05-07","successful",193.3808548
320801,1190076,"2020-05-07","successful",801.807422
323485,645698,"2020-05-07","successful",630.5517825
323740,1177206,"2020-05-07","successful",575.4260734
324295,1202359,"2020-05-07","successful",292.583839
329115,612299,"2020-05-07","successful",481.5225474
331247,1230618,"2020-05-07","successful",311.0837661
333436,922206,"2020-05-07","successful",149.3510759
334003,114925,"2020-05-07","successful",911.191815
336368,427246,"2020-05-07","successful",660.5890116
338508,1268351,"2020-05-07","successful",1046.334377
340282,1264692,"2020-05-07","successful",717.5278872
342169,453212,"2020-05-07","successful",509.6662735
343187,1258126,"2020-05-07","successful",444.5946472
344638,200918,"2020-05-07","successful",529.0463478
344858,1300668,"2020-05-07","successful",347.4847462
345490,246508,"2020-05-07","successful",1140.657128
346902,424913,"2020-05-07","successful",335.0105116
257950,852196,"2020-05-08","successful",1368.645927
259924,692412,"2020-05-08","successful",849.7580824
261158,164561,"2020-05-08","successful",456.453474
262572,704897,"2020-05-08","successful",91.93389648
263154,505902,"2020-05-08","successful",434.3313342
264474,1102843,"2020-05-08","successful",160.2896536
265550,883514,"2020-05-08","canceled",327.3323607
268740,1109028,"2020-05-08","successful",585.2246861
281154,665377,"2020-05-08","successful",345.4239831
284943,558123,"2020-05-08","successful",1073.222258
285115,1130803,"2020-05-08","successful",203.5596508
290053,103134,"2020-05-08","successful",299.9042634
292803,1141301,"2020-05-08","successful",167.8150577
294651,948229,"2020-05-08","successful",710.5142408
296655,189622,"2020-05-08","successful",1437.548587
321821,1193755,"2020-05-08","successful",533.3291428
331304,1236859,"2020-05-08","successful",805.2030975
332504,1242132,"2020-05-08","successful",688.4859465
334825,1250741,"2020-05-08","successful",325.92263
336569,1120552,"2020-05-08","successful",269.6711316
338355,1221488,"2020-05-08","successful",460.5820068
339627,1273523,"2020-05-08","successful",710.2311902
342028,260609,"2020-05-08","successful",329.9719474
342801,424532,"2020-05-08","successful",315.4057096
343103,946277,"2020-05-08","successful",430.9573698
344206,1171283,"2020-05-08","successful",1288.208898
345274,1193486,"2020-05-08","canceled",99.3921168
347230,707079,"2020-05-08","successful",537.49697
258369,1090633,"2020-05-09","successful",916.5282954
258818,665427,"2020-05-09","successful",976.1155418
263658,299898,"2020-05-09","successful",408.341557
265375,190180,"2020-05-09","successful",959.2669102
266464,1104213,"2020-05-09","successful",687.1985581
270968,208475,"2020-05-09","successful",213.8717278
275377,819838,"2020-05-09","successful",872.2054611
278751,1079098,"2020-05-09","successful",457.4578567
279045,267310,"2020-05-09","successful",320.5659866
280519,558123,"2020-05-09","successful",288.2824604
286875,1014588,"2020-05-09","successful",957.5353248
287585,1130262,"2020-05-09","successful",520.8639733
287800,209698,"2020-05-09","successful",583.9032778
288190,1135656,"2020-05-09","successful",885.0703636
288793,194516,"2020-05-09","successful",2153.926258
289218,1137009,"2020-05-09","successful",812.0618731
291857,1136340,"2020-05-09","successful",802.8142415
319281,1180420,"2020-05-09","successful",871.4334852
330530,736217,"2020-05-09","successful",762.4325162
334236,748203,"2020-05-09","successful",863.3889711
335706,1254754,"2020-05-09","successful",873.9155654
335707,1254754,"2020-05-09","successful",243.6262734
337975,1265448,"2020-05-09","successful",1133.478755
338580,1225035,"2020-05-09","successful",221.778956
339240,410873,"2020-05-09","successful",665.5549044
342262,265721,"2020-05-09","successful",585.9792446
344035,1224935,"2020-05-09","successful",500.3840222
345408,1303783,"2020-05-09","successful",390.7895413
263570,270774,"2020-05-10","successful",323.0216637
265028,580556,"2020-05-10","successful",585.8750695
270268,1110302,"2020-05-10","successful",589.4952604
278997,640152,"2020-05-10","successful",150.5341138
280862,1124544,"2020-05-10","successful",406.7295306
281359,807316,"2020-05-10","successful",597.1479767
284002,157536,"2020-05-10","successful",317.4026254
284616,1130133,"2020-05-10","successful",648.717718
286070,52965,"2020-05-10","successful",464.7457376
287931,860209,"2020-05-10","successful",477.4491983
287993,1135282,"2020-05-10","successful",622.1357806
290071,231995,"2020-05-10","successful",640.136311
290385,1092670,"2020-05-10","successful",397.2969932
291861,1136340,"2020-05-10","successful",199.476422
292928,1138841,"2020-05-10","successful",751.8605157
293929,1135656,"2020-05-10","successful",374.4499599
294657,1139152,"2020-05-10","successful",458.1021145
296290,165952,"2020-05-10","successful",344.0530666
318080,173180,"2020-05-10","successful",463.5967679
320950,1187468,"2020-05-10","successful",2818.854067
322007,1194360,"2020-05-10","successful",306.2974686
323546,537146,"2020-05-10","successful",63.30274705
330409,586141,"2020-05-10","successful",358.1187274
331912,823463,"2020-05-10","successful",689.3112362
333530,1164748,"2020-05-10","successful",601.1909983
336192,201890,"2020-05-10","successful",1219.043579
337324,1080360,"2020-05-10","successful",489.2130911
342493,1022243,"2020-05-10","successful",939.3982991
342768,946277,"2020-05-10","successful",796.7976279
343204,582059,"2020-05-10","successful",560.9838363
343910,1289483,"2020-05-10","successful",342.7982047
344012,1224935,"2020-05-10","successful",467.633949
263419,730347,"2020-05-11","successful",208.9669129
264963,580556,"2020-05-11","successful",548.468893
266079,432638,"2020-05-11","canceled",359.1679978
268405,275177,"2020-05-11","successful",437.9992989
269209,700963,"2020-05-11","successful",321.0334111
271072,625870,"2020-05-11","successful",1248.117223
271339,1111193,"2020-05-11","successful",234.5782628
276082,1116425,"2020-05-11","successful",143.230487
279018,1111193,"2020-05-11","successful",692.0996842
279881,1122650,"2020-05-11","successful",535.9942976
281823,501321,"2020-05-11","successful",132.2379389
287782,399724,"2020-05-11","successful",490.2720749
288199,686576,"2020-05-11","successful",781.3697348
290838,1139152,"2020-05-11","successful",205.4179719
291952,188188,"2020-05-11","successful",249.7080517
295453,205448,"2020-05-11","successful",1421.940214
296744,742205,"2020-05-11","successful",537.2841146
317183,1179366,"2020-05-11","successful",608.5348605
317834,807316,"2020-05-11","successful",394.0890287
318413,696660,"2020-05-11","successful",509.7467315
319890,787246,"2020-05-11","successful",1075.468818
320762,1119463,"2020-05-11","successful",530.4238821
322104,1194906,"2020-05-11","successful",172.6441902
325353,1163155,"2020-05-11","successful",369.8978585
330712,194516,"2020-05-11","successful",75.08888141
336451,1257880,"2020-05-11","successful",1671.176631
337811,1259920,"2020-05-11","successful",899.5196792
339531,218942,"2020-05-11","successful",474.7118256
339563,32791,"2020-05-11","successful",391.8273617
339567,32791,"2020-05-11","successful",493.7704709
344584,1299338,"2020-05-11","successful",289.5824925
259518,53161,"2020-05-12","successful",1130.3428
260263,1084745,"2020-05-12","successful",969.3512654
260728,725672,"2020-05-12","successful",149.9219007
261558,212309,"2020-05-12","successful",454.0495688
263626,482340,"2020-05-12","successful",223.2440904
264154,1099160,"2020-05-12","successful",772.5318498
264950,580556,"2020-05-12","successful",92.90406865
265030,580556,"2020-05-12","successful",1245.832541
267201,217068,"2020-05-12","canceled",231.8291948
269368,602234,"2020-05-12","successful",525.3288462
271036,1110856,"2020-05-12","successful",670.8808561
273828,1060711,"2020-05-12","successful",322.9064801
278640,89248,"2020-05-12","successful",281.4805477
279339,1119463,"2020-05-12","successful",931.2899212
283837,1129124,"2020-05-12","successful",1194.896743
285234,1129316,"2020-05-12","successful",334.2180138
288276,1106420,"2020-05-12","successful",193.0388906
292273,1041910,"2020-05-12","successful",518.1668365
293477,1140701,"2020-05-12","successful",285.604043
320519,918041,"2020-05-12","successful",945.6289366
323153,1199767,"2020-05-12","successful",312.4123593
324762,1200148,"2020-05-12","successful",238.1874772
326810,1205156,"2020-05-12","successful",424.6517961
327394,189329,"2020-05-12","successful",240.2432568
333373,1187563,"2020-05-12","successful",516.3729141
333638,190036,"2020-05-12","successful",424.6934468
334340,1248665,"2020-05-12","successful",283.5535621
334592,1249752,"2020-05-12","successful",369.8517458
337243,1217102,"2020-05-12","successful",780.3299377
344099,1194906,"2020-05-12","successful",712.0275737
347241,1150335,"2020-05-12","successful",667.0637499
261034,1093610,"2020-05-13","successful",268.0949932
263615,1091205,"2020-05-13","successful",741.9341637
265182,730918,"2020-05-13","successful",148.569623
267912,512017,"2020-05-13","successful",883.3422694
268453,418286,"2020-05-13","successful",625.5387139
269698,190554,"2020-05-13","successful",1503.382095
271065,31709,"2020-05-13","successful",376.27483
283328,194947,"2020-05-13","successful",196.9664519
284709,116733,"2020-05-13","successful",235.5512768
286202,723474,"2020-05-13","successful",313.9584011
290353,1138497,"2020-05-13","successful",277.9176837
290597,1138832,"2020-05-13","successful",168.5932831
291704,698762,"2020-05-13","successful",288.1183182
292052,699967,"2020-05-13","successful",1041.814463
292744,1141227,"2020-05-13","successful",734.4023937
292885,1141391,"2020-05-13","successful",678.8681436
292952,1044686,"2020-05-13","successful",264.5534454
292985,1075237,"2020-05-13","successful",307.7222425
296773,1146801,"2020-05-13","successful",453.0593979
321049,906271,"2020-05-13","successful",297.9835295
322154,320549,"2020-05-13","successful",132.6479411
327399,1219137,"2020-05-13","successful",1040.801779
328608,1013476,"2020-05-13","successful",418.4196643
329317,1196327,"2020-05-13","successful",481.4457599
331564,1104569,"2020-05-13","successful",356.7373527
337755,1264638,"2020-05-13","successful",779.6230661
340059,1240263,"2020-05-13","successful",519.4324402
341510,1283506,"2020-05-13","successful",892.3369105
342148,1143756,"2020-05-13","successful",339.7802979
346035,1307262,"2020-05-13","successful",1637.159501
258135,1087919,"2020-05-14","successful",311.2506571
259641,902446,"2020-05-14","successful",492.4589241
261559,1098222,"2020-05-14","successful",993.4142502
265524,883514,"2020-05-14","successful",460.3354788
265526,727592,"2020-05-14","successful",287.9941977
268085,1106992,"2020-05-14","successful",702.8251792
268204,1108358,"2020-05-14","successful",950.915602
270064,256414,"2020-05-14","successful",236.5674396
272356,1112201,"2020-05-14","successful",512.5401924
276437,847231,"2020-05-14","successful",402.2973139
280589,1124094,"2020-05-14","successful",182.0441378
280626,284003,"2020-05-14","successful",203.5782352
284953,558123,"2020-05-14","successful",174.9269298
290052,103134,"2020-05-14","successful",149.0892433
290423,171737,"2020-05-14","successful",338.5953283
293634,1132008,"2020-05-14","successful",731.8687968
295887,731299,"2020-05-14","successful",1200.978946
296382,108247,"2020-05-14","successful",1503.530653
317903,163996,"2020-05-14","successful",675.793584
318825,1170877,"2020-05-14","successful",327.3126951
318879,1136647,"2020-05-14","successful",399.6642232
320060,918896,"2020-05-14","successful",1021.516528
320141,1174046,"2020-05-14","successful",164.246279
322818,1197753,"2020-05-14","successful",164.0413777
322847,1180209,"2020-05-14","successful",92.38380841
326580,1214951,"2020-05-14","canceled",1474.166946
334807,1178877,"2020-05-14","successful",630.1379458
335217,1225035,"2020-05-14","successful",537.173804
335262,1245273,"2020-05-14","successful",86.39650511
337399,200303,"2020-05-14","successful",1138.778311
338985,1167860,"2020-05-14","successful",416.3895526
339541,710790,"2020-05-14","successful",312.2710605
340695,1212216,"2020-05-14","successful",250.7414814
340894,218942,"2020-05-14","successful",555.0161589
341017,193900,"2020-05-14","successful",432.4158605
343405,1251134,"2020-05-14","successful",358.5029039
343778,1289564,"2020-05-14","successful",601.9220181
258036,1084527,"2020-05-15","successful",324.1905406
263286,1015281,"2020-05-15","successful",272.960592
269252,407280,"2020-05-15","successful",711.3684715
271082,1109417,"2020-05-15","successful",939.1515649
272337,1112163,"2020-05-15","successful",85.7484073
277414,374671,"2020-05-15","successful",289.6267132
278559,1116051,"2020-05-15","successful",408.0695447
282055,727978,"2020-05-15","successful",454.756343
283331,194947,"2020-05-15","successful",386.5454439
283337,194947,"2020-05-15","successful",1660.330456
284602,1130164,"2020-05-15","successful",1214.702229
289227,624965,"2020-05-15","successful",2400.577839
290943,1129124,"2020-05-15","successful",1647.574036
291954,1135375,"2020-05-15","successful",494.205612
292351,1039740,"2020-05-15","successful",175.4793204
292839,1128213,"2020-05-15","successful",378.1037052
320954,1152560,"2020-05-15","successful",736.7041633
323539,537146,"2020-05-15","successful",728.132093
323661,1168282,"2020-05-15","successful",1048.507037
326597,1176516,"2020-05-15","successful",585.0839148
328172,638611,"2020-05-15","successful",519.3626226
337014,286108,"2020-05-15","canceled",394.0791159
